"calendarId","title","body","start","location","category","type","lat","lon"
"rladies-bucharest","R-Ladies Bucharest Community #11: Back 2 R","<i class='fa fa-users'></i>&emsp;20<br><br><p>Ne întoarcem din vacanță cu un sezon nou de întâlniri R-Ladies Bucharest! Incepem seria intalnirilor cu primul panel de discuții despre R, Statistica, Machine Learning &amp; Data Science.<br/>Alături de mine, vor participa speakerii din sezonul trecut,<br/>*** Ana-Maria Niculescu, Lead Data Scien...  <br><br> <a href='https://www.meetup.com/rladies-bucharest/events/272961696/' target='_blank'><button class='button'>Event page</button></a>",2020-09-29 19:00:00,"Online event, NA, NA, ","time","past",NA,NA
"rladies-bucharest","R-Ladies Bucharest Community #12: Text mining cu R - Aurore Paligot","<i class='fa fa-users'></i>&emsp;9<br><br><p>Continuăm întâlnirile R-Ladies Bucharest cu un subiect mega interesant: Text mining cu R, speaker Aurore Paligot! Ne vedem marți, 20 Octombrie la 7PM CET+1.<br/>Ca de obicei, înregistrarea este gratuită, dar obligatorie prin meetup. Evenimentul va fi în engleză, găzduit pe platforma zoom, iar lin...  <br><br> <a href='https://www.meetup.com/rladies-bucharest/events/272961939/' target='_blank'><button class='button'>Event page</button></a>",2020-10-20 19:00:00,"Online event, NA, NA, ","time","upcoming",NA,NA
"rladies-bucharest","R-Ladies Bucharest Community #13: Git, Github, Raspberry.pi și R","<i class='fa fa-users'></i>&emsp;1<br><br><p>Continuăm întâlnirile R-Ladies Bucharest cu câteva subiecte mega interesante:<br/>Git&amp;Github pentru R users, speaker Ana-Maria Niculescu<br/>Raspberry.pi &amp; R, speaker Frie Preu</p> <p>Ne vedem marți, 24 Noiembrie la 7PM CET+1. Mai multe detalii în curând!</p> <p>Ca de obicei, înregistrare...  <br><br> <a href='https://www.meetup.com/rladies-bucharest/events/273540332/' target='_blank'><button class='button'>Event page</button></a>",2020-11-24 19:00:00,"Online event, NA, NA, ","time","upcoming",NA,NA
"rladies-frankfurt","Kick-off meeting R-Ladies Frankfurt","<i class='fa fa-users'></i>&emsp;9<br><br><p>Dear all,</p> <p>Thanks for joining R-Ladies Frankfurt group!</p> <p>We're happy to invite you to the first meetup on 12th April (Friday).</p> <p>This meeting is to:<br/>(1) Present R-Ladies and the motivation to create R-Ladies in Frankfurt<br/>(2) Get to know each other<br/>(3) Discuss topics t...  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/260228299/' target='_blank'><button class='button'>Event page</button></a>",2019-04-12 18:00:00,"36 Grad, Oppenheimer Landstraße 36, Frankfurt am Main, DE","time","past",50.1013412475586,8.68025016784668
"rladies-frankfurt","#2 - Introduction to the tidyverse","<i class='fa fa-users'></i>&emsp;8<br><br><p>Dear all,</p> <p>We’re happy to invite you to the second meetup of R-Ladies Frankfurt group on 23rd May (Thursday).</p> <p>This event is going to be a tutorial in which we’re going to explore the tidyverse. The tidyverse is a collection of R packages for data manipulation, exploration, and visual...  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/261463578/' target='_blank'><button class='button'>Event page</button></a>",2019-05-23 18:00:00,"codecentric AG, Kreuznacher Str. 30, Frankfurt am Main, DE","time","past",50.1164627075195,8.64239978790283
"rladies-frankfurt","#3 - Data visualization in the Tidyverse: ggplot2","<i class='fa fa-users'></i>&emsp;13<br><br><p>Dear all,</p> <p>We’re happy to invite you to the third meetup of R-Ladies Frankfurt group on 19th June (Wednesday).</p> <p>This event is going to be a tutorial in which we’re going to explore a workflow for data visualization using ggplot2. ggplot2 is a core package from the tidyverse which offe...  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/262237821/' target='_blank'><button class='button'>Event page</button></a>",2019-06-19 18:00:00,"Frankfurt School of Finance & Management, Adickesallee 32-34, Frankfurt am Main, DE","time","past",50.1329536437988,8.68082046508789
"rladies-frankfurt","#4 - Code together: From messy data to insightful visualizations","<i class='fa fa-users'></i>&emsp;11<br><br><p>Dear all,</p> <p>We’re happy to invite you to the fourth meetup of R-Ladies Frankfurt group on 11th July (Thursday).</p> <p>This is going to be a different session! After we explored the tidyverse packages for wrangling and visualizing data in the past meetups, now it is time to put our tools int...  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/262904020/' target='_blank'><button class='button'>Event page</button></a>",2019-07-11 18:00:00,"codecentric AG, Kreuznacher Str. 30, Frankfurt am Main, DE","time","past",50.1164627075195,8.64239978790283
"rladies-frankfurt","#5 - Code together: From messy data to insightful visualizations - part 2","<i class='fa fa-users'></i>&emsp;11<br><br><p>Dear all,</p> <p>We’re happy to invite you to the fifth meetup of R-Ladies Frankfurt group on 8th August (Thursday).</p> <p>Last time we did the data wrangling and now we are ready to visualize our data with ggplot2, one of the core packages of the tidyverse. Let's use graphs to explore our artif...  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/263577580/' target='_blank'><button class='button'>Event page</button></a>",2019-08-08 18:00:00,"codecentric AG, Kreuznacher Str. 30, Frankfurt am Main, DE","time","past",50.1164627075195,8.64239978790283
"rladies-frankfurt","#6: Let’s git together: Introduction to git with github and gitkraken","<i class='fa fa-users'></i>&emsp;10<br><br><p>Dear all,</p> <p>We’re happy to invite you to the sixth meetup of R-Ladies Frankfurt group on 12th September (Thursday).</p> <p>In this session, we’re going to explore tools to develop reproducible workflows. In particular, we will learn about git, github, and gitkraken as well as integrate them ...  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/264577895/' target='_blank'><button class='button'>Event page</button></a>",2019-09-12 18:00:00,"codecentric AG, Kreuznacher Str. 30, Frankfurt am Main, DE","time","past",50.1164627075195,8.64239978790283
"rladies-frankfurt","#7: Hands-on linear regression in R: Packages for modelling and visualizing","<i class='fa fa-users'></i>&emsp;7<br><br><p>Dear all,</p> <p>We’re happy to invite you to the seventh meetup of R-Ladies Frankfurt group on 28th November (Thursday).</p> <p>In this meetup, we’re going to have a tutorial about regression models using R. We’ll explore popular packages available to model and visualize linear regressions in R....  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/266284325/' target='_blank'><button class='button'>Event page</button></a>",2019-11-28 18:00:00,"codecentric AG, Kreuznacher Str. 30, Frankfurt am Main, DE","time","past",50.1164627075195,8.64239978790283
"rladies-frankfurt","#8: R-Ladies Frankfurt: Christmas meetup ","<i class='fa fa-users'></i>&emsp;6<br><br><p>Dear all,</p> <p>We’re happy to invite you to the eighth meetup of R-Ladies Frankfurt group on 12th December (Thursday).</p> <p>In this meetup, we’re going to discuss our favourite R tricks, functions and packages in a relaxed Christmas atmosphere.</p> <p>Location:<br/>36 Grad<br/>Oppenheimer Lan...  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/267036948/' target='_blank'><button class='button'>Event page</button></a>",2019-12-12 18:00:00,"36 Grad, Oppenheimer Landstraße 36, Frankfurt am Main, DE","time","past",50.1013412475586,8.68025016784668
"rladies-frankfurt","#9: Workflows for reproducible analyses using R","<i class='fa fa-users'></i>&emsp;9<br><br><p>Dear all,</p> <p>We’re happy to invite you to the ninth meetup of R-Ladies Frankfurt group on 20th February (Thursday).</p> <p>In this first meetup of 2020, we’re going to share experiences about creating effective and reproducible workflows in R and discuss best practices.</p> <p>Location:<br/>c...  <br><br> <a href='https://www.meetup.com/rladies-frankfurt/events/268608829/' target='_blank'><button class='button'>Event page</button></a>",2020-02-20 18:00:00,"codecentric AG, Kreuznacher Str. 30, Frankfurt am Main, DE","time","past",50.1164627075195,8.64239978790283
"rladies-london","Launch Event! R-Ladies Coding Club Meetup (London)","<i class='fa fa-users'></i>&emsp;118<br><br><p><b>Join us for the</b> <b>launch of London's first R community for Women!!</b> </p> <p>This is an open forum evening, with short intro to R, informal discussion, sharing ideas &amp; experiences, networking &amp; pizza!!</p> <p>Know other women interested in R? Bring them along as your guests :)</...  <br><br> <a href='https://www.meetup.com/rladies-london/events/228513084/' target='_blank'><button class='button'>Event page</button></a>",2016-03-04 18:30:00,"Google Campus, 4-5 BONHILL STREET LONDON EC2A 4BX, London, GB","time","past",51.5227241516113,-0.084816999733448
"rladies-london","Monthly R Coding Workshop!! (Novice-level)","<i class='fa fa-users'></i>&emsp;67<br><br><p>R-Ladies Coding Club's first hands-on programming meetup!! Get your (free) ticket to attend on Eventbrite <a href=""https://www.eventbrite.com/e/r-ladies-coding-club-march-workshop-for-r-novices-tickets-22670316527"">here</a>.</p> <p>Bringing your own laptops, Novice R users are invited to this han...  <br><br> <a href='https://www.meetup.com/rladies-london/events/228952059/' target='_blank'><button class='button'>Event page</button></a>",2016-03-23 18:30:00,"IDEA London, 69 Wilson St, London, GB","time","past",51.522045135498,-0.0845450013875961
